VENTAS_NETAS,CANTIDAD_TOTAL,NUMERO_FACTURAS,ULTIMA_COMPRA,DIAS_DESDE_ULTIMA_COMPRA,PUNTAJE_MONETARIO,PUNTAJE_FRECUENCIA,PUNTAJE_RECENCIA,PUNTAJE_RFM,CLASIFICACION,NOMCLI,CADENA
13528.447199999999,6614.0,52,2025-06-26,4,4,3,3,10,Cliente Regular,Farmacia Iker Destino,GRUPO Latido Inspirar
6599.2401,2936.0,49,2025-09-30,0,3,3,5,11,Cliente Leal,Farmacia Iker Destino,GRUPO Latido Inspirar
8378.5743,2100.0,47,2025-12-23,8,3,3,2,8,Cliente Regular,Farmacia Iker Destino,GRUPO Latido Inspirar
3725.3459000000003,1249.0,52,2024-03-31,0,2,3,5,10,Cliente Leal,Farmacia Carlos Paz,GRUPO Cielo Calma
3367.5096,1267.0,46,2024-06-28,2,2,3,4,9,Cliente en Riesgo,Farmacia Carlos Paz,GRUPO Cielo Calma
1731.0391,1389.0,19,2024-09-30,0,2,1,5,8,Cliente en Riesgo,Farmacia Carlos Paz,GRUPO Cielo Calma
4126.7155,2083.0,49,2024-12-31,0,2,3,5,10,Cliente Leal,Farmacia Carlos Paz,GRUPO Cielo Calma
10034.6089,3677.0,119,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Carlos Paz,GRUPO Cielo Calma
12674.6152,4792.0,112,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Carlos Paz,GRUPO Cielo Calma
7308.2381,1732.0,73,2025-09-30,0,3,3,5,11,Cliente Leal,Farmacia Carlos Paz,GRUPO Cielo Calma
3829.0246,1869.0,40,2025-12-21,10,2,2,2,6,Cliente en Riesgo,Farmacia Carlos Paz,GRUPO Cielo Calma
2623.6981,511.0,7,2023-12-21,10,2,1,2,5,Cliente en Riesgo,,
116.00150000000001,25.0,2,2024-03-21,10,1,1,2,4,Cliente en Riesgo,,
662.3627,146.0,2,2024-04-22,69,1,1,1,3,Cliente en Riesgo,,
121.7268,26.0,1,2024-07-24,68,1,1,1,3,Cliente en Riesgo,,
578.5181,129.0,3,2025-09-22,8,1,1,2,4,Cliente en Riesgo,,
25366.0853,6596.0,60,2025-12-29,2,4,3,4,11,Cliente Leal,,
1735.9162000000001,334.0,12,2023-12-29,2,2,1,4,7,Cliente en Riesgo,Farmacia Mateo Cumbre,GRUPO Senda Abrazo
6110.6113000000005,4833.0,33,2024-03-26,5,3,2,3,8,Cliente en Riesgo,Farmacia Mateo Cumbre,GRUPO Senda Abrazo
2085.5903,528.0,21,2024-06-27,3,2,2,3,7,Cliente en Riesgo,Farmacia Mateo Cumbre,GRUPO Senda Abrazo
7818.1792,8098.0,19,2024-09-26,4,3,1,3,7,Cliente en Riesgo,Farmacia Mateo Cumbre,GRUPO Senda Abrazo
1511.9804,232.0,14,2024-12-19,12,2,1,2,5,Cliente en Riesgo,Farmacia Mateo Cumbre,GRUPO Senda Abrazo
4550.9794,766.0,29,2025-03-31,0,2,2,5,9,Cliente en Riesgo,Farmacia Mateo Cumbre,GRUPO Senda Abrazo
4265.3469,1959.0,13,2025-06-26,4,2,1,3,6,Cliente en Riesgo,Farmacia Mateo Cumbre,GRUPO Senda Abrazo
4382.8596,3857.0,31,2025-09-30,0,2,2,5,9,Cliente en Riesgo,Farmacia Mateo Cumbre,GRUPO Senda Abrazo
54037.813500000004,36481.0,55,2025-12-31,0,5,3,5,13,Cliente Leal,Farmacia Mateo Cumbre,GRUPO Senda Abrazo
1925.6873,632.0,16,2023-12-13,18,2,1,2,5,Cliente en Riesgo,Farmacia Felipe Pasión,GRUPO Sereno Brotar
2498.667,835.0,17,2024-03-15,16,2,1,2,5,Cliente en Riesgo,Farmacia Felipe Pasión,GRUPO Sereno Brotar
1308.0844,356.0,12,2024-05-17,44,2,1,1,4,Cliente en Riesgo,Farmacia Felipe Pasión,GRUPO Sereno Brotar
3208.7329,919.0,24,2024-09-27,3,2,2,3,7,Cliente en Riesgo,Farmacia Felipe Pasión,GRUPO Sereno Brotar
17524.01,4525.0,31,2024-12-10,21,4,2,2,8,Cliente Regular,Farmacia Felipe Pasión,GRUPO Sereno Brotar
10603.1725,2732.0,34,2025-03-27,4,4,2,3,9,Cliente Regular,Farmacia Felipe Pasión,GRUPO Sereno Brotar
20961.1644,6343.0,52,2025-06-27,3,4,3,3,10,Cliente Regular,Farmacia Felipe Pasión,GRUPO Sereno Brotar
17034.2166,3945.0,34,2025-09-24,6,4,2,3,9,Cliente Regular,Farmacia Felipe Pasión,GRUPO Sereno Brotar
22032.4695,4793.0,38,2025-12-18,13,4,2,2,8,Cliente Regular,Farmacia Felipe Pasión,GRUPO Sereno Brotar
565.6631,141.0,14,2023-12-18,13,1,1,2,4,Cliente en Riesgo,Farmacia Begoña Vigor,GRUPO Fortaleza Dicha
2809.3246,763.0,65,2024-03-27,4,2,3,3,8,Cliente en Riesgo,Farmacia Begoña Vigor,GRUPO Fortaleza Dicha
1306.2045,190.0,23,2024-06-25,5,2,2,3,7,Cliente en Riesgo,Farmacia Begoña Vigor,GRUPO Fortaleza Dicha
1812.8,718.0,44,2024-09-30,0,2,3,5,10,Cliente Leal,Farmacia Begoña Vigor,GRUPO Fortaleza Dicha
3407.8,724.0,83,2024-12-30,1,2,4,5,11,Cliente Leal,Farmacia Begoña Vigor,GRUPO Fortaleza Dicha
10911.6118,5722.0,191,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Begoña Vigor,GRUPO Fortaleza Dicha
9907.1207,3136.0,142,2025-06-30,0,3,4,5,12,Cliente Leal,Farmacia Begoña Vigor,GRUPO Fortaleza Dicha
3110.573,1380.0,67,2025-09-30,0,2,3,5,10,Cliente Leal,Farmacia Begoña Vigor,GRUPO Fortaleza Dicha
7252.8262,3422.0,117,2025-12-30,1,3,4,5,12,Cliente Leal,Farmacia Begoña Vigor,GRUPO Fortaleza Dicha
10262.384,2018.0,84,2023-12-30,1,4,4,5,13,Cliente Leal,Farmacia Miriam Horizonte,GRUPO Brisa Sosegar
11138.8759,1634.0,74,2024-03-31,0,4,3,5,12,Cliente Leal,Farmacia Miriam Horizonte,GRUPO Brisa Sosegar
14420.889799999999,2090.0,157,2024-06-30,0,4,5,5,14,Cliente Leal,Farmacia Miriam Horizonte,GRUPO Brisa Sosegar
8695.3799,1270.0,148,2024-09-30,0,3,4,5,12,Cliente Leal,Farmacia Miriam Horizonte,GRUPO Brisa Sosegar
14209.542,2250.0,153,2024-12-30,1,4,5,5,14,Cliente Leal,Farmacia Miriam Horizonte,GRUPO Brisa Sosegar
4892.2284,900.0,64,2025-03-31,0,2,3,5,10,Cliente Leal,Farmacia Miriam Horizonte,GRUPO Brisa Sosegar
20035.9351,5966.0,175,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Miriam Horizonte,GRUPO Brisa Sosegar
12217.1939,1762.0,226,2025-09-30,0,4,5,5,14,Cliente Leal,Farmacia Miriam Horizonte,GRUPO Brisa Sosegar
17824.3508,2400.0,258,2025-12-31,0,4,5,5,14,Cliente Leal,Farmacia Miriam Horizonte,GRUPO Brisa Sosegar
2001.7504,309.0,19,2023-12-28,3,2,1,3,6,Cliente en Riesgo,Farmacia Paola Destino,GRUPO Cuerpo Soledad
6440.9524,1273.0,67,2024-03-27,4,3,3,3,9,Cliente Regular,Farmacia Paola Destino,GRUPO Cuerpo Soledad
5882.8426,964.0,35,2024-06-26,4,3,2,3,8,Cliente en Riesgo,Farmacia Paola Destino,GRUPO Cuerpo Soledad
3922.9169,589.0,48,2024-09-30,0,2,3,5,10,Cliente Leal,Farmacia Paola Destino,GRUPO Cuerpo Soledad
9574.0916,2665.0,86,2024-12-30,1,3,4,5,12,Cliente Leal,Farmacia Paola Destino,GRUPO Cuerpo Soledad
12548.147,3660.0,120,2025-03-27,4,4,4,3,11,Cliente Regular,Farmacia Paola Destino,GRUPO Cuerpo Soledad
1339.7439,294.0,29,2025-06-25,5,2,2,3,7,Cliente en Riesgo,Farmacia Paola Destino,GRUPO Cuerpo Soledad
18848.8281,2866.0,75,2025-09-30,0,4,3,5,12,Cliente Leal,Farmacia Paola Destino,GRUPO Cuerpo Soledad
5254.4376,1586.0,71,2025-12-30,1,3,3,5,11,Cliente Leal,Farmacia Paola Destino,GRUPO Cuerpo Soledad
183.231,51.0,4,2023-12-28,3,1,1,3,5,Cliente en Riesgo,,
682.8081,116.0,18,2024-03-31,0,1,1,5,7,Cliente en Riesgo,,
51624.4697,8018.0,151,2024-06-28,2,5,5,4,14,Cliente Leal,,
16899.4825,2332.0,42,2024-07-31,61,4,3,1,8,Cliente Regular,,
6094.4664,1206.0,51,2024-12-26,5,3,3,3,9,Cliente Regular,,
5056.3025,1198.0,52,2025-03-31,0,3,3,5,11,Cliente Leal,,
7334.7963,2210.0,76,2025-06-30,0,3,3,5,11,Cliente Leal,,
12821.3998,3299.0,123,2025-09-30,0,4,4,5,13,Cliente Leal,,
12251.633,2706.0,92,2025-12-29,2,4,4,4,12,Cliente Leal,,
1142.6165999999998,1334.0,4,2023-11-24,37,2,1,1,4,Cliente en Riesgo,Farmacia Gema Sol,GRUPO Sentir Horizonte
6413.3649000000005,1391.0,62,2024-03-27,4,3,3,3,9,Cliente Regular,Farmacia Gema Sol,GRUPO Sentir Horizonte
10995.6329,5621.0,72,2024-06-30,0,4,3,5,12,Cliente Leal,Farmacia Gema Sol,GRUPO Sentir Horizonte
10483.2804,2061.0,72,2024-09-30,0,4,3,5,12,Cliente Leal,Farmacia Gema Sol,GRUPO Sentir Horizonte
10398.0602,1177.0,66,2024-12-27,4,4,3,3,10,Cliente Regular,Farmacia Gema Sol,GRUPO Sentir Horizonte
35780.7855,16752.0,111,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Gema Sol,GRUPO Sentir Horizonte
22511.4731,5166.0,71,2025-06-30,0,4,3,5,12,Cliente Leal,Farmacia Gema Sol,GRUPO Sentir Horizonte
26066.4471,6400.0,58,2025-09-30,0,4,3,5,12,Cliente Leal,Farmacia Gema Sol,GRUPO Sentir Horizonte
13281.6967,2190.0,45,2025-12-26,5,4,3,3,10,Cliente Regular,Farmacia Gema Sol,GRUPO Sentir Horizonte
7489.7697,1896.0,58,2023-12-28,3,3,3,3,9,Cliente Regular,,
7964.6259,2144.0,64,2024-02-05,55,3,3,1,7,Cliente Regular,,
21960.6814,8691.0,126,2024-06-26,4,4,4,3,11,Cliente Regular,,
41334.6153,11164.0,153,2024-09-27,3,4,5,3,12,Cliente Regular,,
39526.0386,10722.0,126,2024-12-20,11,4,4,2,10,Cliente Regular,,
18420.167,4844.0,92,2025-03-27,4,4,4,3,11,Cliente Regular,,
16446.5429,7544.0,65,2025-06-16,14,4,3,2,9,Cliente Regular,,
3313.4284,507.0,47,2025-09-30,0,2,3,5,10,Cliente Leal,,
1937.7976999999998,2773.0,7,2025-12-23,8,2,1,2,5,Cliente en Riesgo,,
12664.6494,2455.0,37,2024-03-25,6,4,2,3,9,Cliente Regular,Farmacia Paloma Firmeza,GRUPO Velo Armonía
11077.5316,2159.0,56,2024-06-30,0,4,3,5,12,Cliente Leal,Farmacia Paloma Firmeza,GRUPO Velo Armonía
20173.5588,2858.0,74,2024-09-30,0,4,3,5,12,Cliente Leal,Farmacia Paloma Firmeza,GRUPO Velo Armonía
18433.8811,2935.0,64,2024-12-31,0,4,3,5,12,Cliente Leal,Farmacia Paloma Firmeza,GRUPO Velo Armonía
25556.2225,5204.0,145,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Paloma Firmeza,GRUPO Velo Armonía
30544.1257,5916.0,120,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Paloma Firmeza,GRUPO Velo Armonía
15965.8047,2643.0,73,2025-09-29,1,4,3,5,12,Cliente Leal,Farmacia Paloma Firmeza,GRUPO Velo Armonía
10356.500900000001,1193.0,46,2025-12-29,2,4,3,4,11,Cliente Leal,Farmacia Paloma Firmeza,GRUPO Velo Armonía
12396.8689,2627.0,62,2024-03-30,1,4,3,5,12,Cliente Leal,Farmacia Marcos Nieve,GRUPO Senda Fruto
11898.2454,2286.0,99,2024-06-30,0,4,4,5,13,Cliente Leal,Farmacia Marcos Nieve,GRUPO Senda Fruto
26277.2619,9388.0,106,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Marcos Nieve,GRUPO Senda Fruto
13898.0725,3483.0,65,2024-12-31,0,4,3,5,12,Cliente Leal,Farmacia Marcos Nieve,GRUPO Senda Fruto
20190.4242,9847.0,75,2025-03-31,0,4,3,5,12,Cliente Leal,Farmacia Marcos Nieve,GRUPO Senda Fruto
33566.1993,27260.0,63,2025-06-26,4,4,3,3,10,Cliente Regular,Farmacia Marcos Nieve,GRUPO Senda Fruto
17353.5246,4961.0,88,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Marcos Nieve,GRUPO Senda Fruto
22331.6274,5935.0,79,2025-12-30,1,4,3,5,12,Cliente Leal,Farmacia Marcos Nieve,GRUPO Senda Fruto
2159.6511,611.0,15,2024-03-31,0,2,1,5,8,Cliente en Riesgo,Farmacia Ramiro Destino,GRUPO Viaje Alivio
3207.2045,525.0,19,2024-06-07,23,2,1,2,5,Cliente en Riesgo,Farmacia Ramiro Destino,GRUPO Viaje Alivio
2088.0242,257.0,24,2024-09-26,4,2,2,3,7,Cliente en Riesgo,Farmacia Ramiro Destino,GRUPO Viaje Alivio
10058.9856,6889.0,16,2024-12-30,1,4,1,5,10,Cliente Leal,Farmacia Ramiro Destino,GRUPO Viaje Alivio
2158.5113,440.0,13,2025-03-26,5,2,1,3,6,Cliente en Riesgo,Farmacia Ramiro Destino,GRUPO Viaje Alivio
4303.821,1752.0,16,2025-06-13,17,2,1,2,5,Cliente en Riesgo,Farmacia Ramiro Destino,GRUPO Viaje Alivio
19123.725300000002,11584.0,27,2025-09-23,7,4,2,3,9,Cliente Regular,Farmacia Ramiro Destino,GRUPO Viaje Alivio
12029.9846,3495.0,30,2025-12-30,1,4,2,5,11,Cliente Leal,Farmacia Ramiro Destino,GRUPO Viaje Alivio
1851.0409,262.0,40,2024-03-21,10,2,2,2,6,Cliente en Riesgo,Farmacia Juan Cumbre,GRUPO Cumbre Senda
2478.3203,359.0,71,2024-06-25,5,2,3,3,8,Cliente en Riesgo,Farmacia Juan Cumbre,GRUPO Cumbre Senda
140.3141,204.0,7,2024-09-23,7,1,1,3,5,Cliente en Riesgo,Farmacia Juan Cumbre,GRUPO Cumbre Senda
13238.0321,3373.0,10,2024-12-30,1,4,1,5,10,Cliente Leal,Farmacia Juan Cumbre,GRUPO Cumbre Senda
22962.711199999998,25655.0,7,2025-01-31,59,4,1,1,6,Cliente en Riesgo,Farmacia Juan Cumbre,GRUPO Cumbre Senda
5161.598400000001,7361.0,2,2025-04-29,62,3,1,1,5,Cliente en Riesgo,Farmacia Juan Cumbre,GRUPO Cumbre Senda
1598.0644,188.0,3,2025-07-28,64,2,1,1,4,Cliente en Riesgo,Farmacia Juan Cumbre,GRUPO Cumbre Senda
2779.8048,2916.0,20,2024-03-30,1,2,1,5,8,Cliente en Riesgo,Farmacia Damián Gracia,GRUPO Refugio Vergel
8928.148799999999,2439.0,94,2024-06-30,0,3,4,5,12,Cliente Leal,Farmacia Damián Gracia,GRUPO Refugio Vergel
8711.8589,3538.0,74,2024-09-30,0,3,3,5,11,Cliente Leal,Farmacia Damián Gracia,GRUPO Refugio Vergel
18910.2117,4274.0,73,2024-12-27,4,4,3,3,10,Cliente Regular,Farmacia Damián Gracia,GRUPO Refugio Vergel
23426.8701,6669.0,108,2025-03-30,1,4,4,5,13,Cliente Leal,Farmacia Damián Gracia,GRUPO Refugio Vergel
28761.5552,10338.0,98,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Damián Gracia,GRUPO Refugio Vergel
24209.5001,14276.0,59,2025-09-28,2,4,3,4,11,Cliente Leal,Farmacia Damián Gracia,GRUPO Refugio Vergel
14313.6308,3045.0,41,2025-12-15,16,4,3,2,9,Cliente Regular,Farmacia Damián Gracia,GRUPO Refugio Vergel
3931.9093,1115.0,92,2024-03-27,4,2,4,3,9,Cliente Regular,Farmacia Esther Anhelo,GRUPO Valle Senda
10968.5535,2561.0,155,2024-06-30,0,4,5,5,14,Cliente Leal,Farmacia Esther Anhelo,GRUPO Valle Senda
9704.9485,1950.0,119,2024-09-29,1,3,4,5,12,Cliente Leal,Farmacia Esther Anhelo,GRUPO Valle Senda
13469.4865,2967.0,121,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Esther Anhelo,GRUPO Valle Senda
11336.2343,2591.0,117,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Esther Anhelo,GRUPO Valle Senda
8324.3005,1927.0,113,2025-06-27,3,3,4,3,10,Cliente Regular,Farmacia Esther Anhelo,GRUPO Valle Senda
8585.4892,3428.0,59,2025-09-30,0,3,3,5,11,Cliente Leal,Farmacia Esther Anhelo,GRUPO Valle Senda
25865.3472,10092.0,125,2025-12-31,0,4,4,5,13,Cliente Leal,Farmacia Esther Anhelo,GRUPO Valle Senda
1535.1239,460.0,75,2024-03-31,0,2,3,5,10,Cliente Leal,Farmacia Gloria Resurgir,GRUPO Brillar Creer
1733.7003,492.0,102,2024-06-30,0,2,4,5,11,Cliente Leal,Farmacia Gloria Resurgir,GRUPO Brillar Creer
3438.288,1234.0,101,2024-09-30,0,2,4,5,11,Cliente Leal,Farmacia Gloria Resurgir,GRUPO Brillar Creer
4286.1703,1526.0,114,2024-12-29,2,2,4,4,10,Cliente Leal,Farmacia Gloria Resurgir,GRUPO Brillar Creer
15474.3449,8025.0,192,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Gloria Resurgir,GRUPO Brillar Creer
13841.1744,6581.0,189,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Gloria Resurgir,GRUPO Brillar Creer
12375.2351,7669.0,160,2025-09-30,0,4,5,5,14,Cliente Leal,Farmacia Gloria Resurgir,GRUPO Brillar Creer
20739.5759,7935.0,167,2025-12-30,1,4,5,5,14,Cliente Leal,Farmacia Gloria Resurgir,GRUPO Brillar Creer
8928.0798,2879.0,69,2024-03-30,1,3,3,5,11,Cliente Leal,Farmacia Gema Amanecer,(Ninguna)
20138.868300000002,8258.0,65,2024-06-28,2,4,3,4,11,Cliente Leal,Farmacia Gema Amanecer,(Ninguna)
17378.4431,6959.0,77,2024-09-26,4,4,3,3,10,Cliente Regular,Farmacia Gema Amanecer,(Ninguna)
34168.3861,12318.0,82,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Gema Amanecer,(Ninguna)
24769.7609,9697.0,82,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Gema Amanecer,(Ninguna)
25960.5405,10242.0,103,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Gema Amanecer,(Ninguna)
24848.0621,10700.0,85,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Gema Amanecer,(Ninguna)
33829.173,10395.0,74,2025-12-21,10,4,3,2,9,Cliente Regular,Farmacia Gema Amanecer,(Ninguna)
5155.6798,927.0,55,2024-03-30,1,3,3,5,11,Cliente Leal,Farmacia César Dulzor,GRUPO Luz Triunfo
9853.7513,1982.0,62,2024-06-27,3,3,3,3,9,Cliente Regular,Farmacia César Dulzor,GRUPO Luz Triunfo
10609.9047,1486.0,68,2024-09-25,5,4,3,3,10,Cliente Regular,Farmacia César Dulzor,GRUPO Luz Triunfo
20916.0593,3813.0,89,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia César Dulzor,GRUPO Luz Triunfo
18667.2975,3586.0,72,2025-03-31,0,4,3,5,12,Cliente Leal,Farmacia César Dulzor,GRUPO Luz Triunfo
29239.5266,6490.0,118,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia César Dulzor,GRUPO Luz Triunfo
23103.5187,3343.0,98,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia César Dulzor,GRUPO Luz Triunfo
24493.3152,3439.0,75,2025-12-26,5,4,3,3,10,Cliente Regular,Farmacia César Dulzor,GRUPO Luz Triunfo
2966.4645,6559.0,25,2024-03-25,6,2,2,3,7,Cliente en Riesgo,Farmacia Marina Risa,GRUPO Renacer Nieve
6202.9184000000005,2151.0,73,2024-05-31,30,3,3,2,8,Cliente Regular,Farmacia Marina Risa,GRUPO Renacer Nieve
670.3787,107.0,6,2024-09-16,14,1,1,2,4,Cliente en Riesgo,Farmacia Marina Risa,GRUPO Renacer Nieve
4778.8147,668.0,53,2024-12-20,11,2,3,2,7,Cliente en Riesgo,Farmacia Marina Risa,GRUPO Renacer Nieve
6456.1042,2081.0,68,2025-03-28,3,3,3,3,9,Cliente Regular,Farmacia Marina Risa,GRUPO Renacer Nieve
25442.3025,14392.0,149,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Marina Risa,GRUPO Renacer Nieve
6702.7317,1593.0,46,2025-09-12,18,3,3,2,8,Cliente Regular,Farmacia Marina Risa,GRUPO Renacer Nieve
8100.8135999999995,2176.0,61,2025-12-30,1,3,3,5,11,Cliente Leal,Farmacia Marina Risa,GRUPO Renacer Nieve
125.6882,23.0,2,2024-03-31,0,1,1,5,7,Cliente en Riesgo,Farmacia Esteban Abrazo,GRUPO Volar Horizonte
2567.7806,467.0,37,2024-09-27,3,2,2,3,7,Cliente en Riesgo,Farmacia Esteban Abrazo,GRUPO Volar Horizonte
9274.7461,1527.0,69,2024-12-29,2,3,3,4,10,Cliente Leal,Farmacia Esteban Abrazo,GRUPO Volar Horizonte
17174.3602,3147.0,95,2025-03-30,1,4,4,5,13,Cliente Leal,Farmacia Esteban Abrazo,GRUPO Volar Horizonte
17945.221,3148.0,68,2025-06-24,6,4,3,3,10,Cliente Regular,Farmacia Esteban Abrazo,GRUPO Volar Horizonte
14840.0229,2253.0,72,2025-09-24,6,4,3,3,10,Cliente Regular,Farmacia Esteban Abrazo,GRUPO Volar Horizonte
14249.3459,2537.0,76,2025-12-29,2,4,3,4,11,Cliente Leal,Farmacia Esteban Abrazo,GRUPO Volar Horizonte
1328.5511999999999,191.0,7,2024-03-30,1,2,1,5,8,Cliente en Riesgo,Farmacia Hugo Gracia,GRUPO Armonía Cumbre
16571.4488,3794.0,91,2024-06-28,2,4,4,4,12,Cliente Leal,Farmacia Hugo Gracia,GRUPO Armonía Cumbre
20900.2728,4609.0,86,2024-09-25,5,4,4,3,11,Cliente Regular,Farmacia Hugo Gracia,GRUPO Armonía Cumbre
10562.9468,1711.0,71,2024-12-26,5,4,3,3,10,Cliente Regular,Farmacia Hugo Gracia,GRUPO Armonía Cumbre
13729.9455,3718.0,94,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Hugo Gracia,GRUPO Armonía Cumbre
18758.0963,3437.0,113,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Hugo Gracia,GRUPO Armonía Cumbre
9946.0648,1787.0,65,2025-09-30,0,3,3,5,11,Cliente Leal,Farmacia Hugo Gracia,GRUPO Armonía Cumbre
38064.1608,15523.0,108,2025-12-29,2,4,4,4,12,Cliente Leal,Farmacia Hugo Gracia,GRUPO Armonía Cumbre
3546.3381,1196.0,17,2024-05-24,37,2,1,1,4,Cliente en Riesgo,Farmacia Óscar Río,GRUPO Vivir Latir
783.5572999999999,317.0,12,2024-09-26,4,1,1,3,5,Cliente en Riesgo,Farmacia Óscar Río,GRUPO Vivir Latir
10109.0994,4681.0,68,2024-12-27,4,4,3,3,10,Cliente Regular,Farmacia Óscar Río,GRUPO Vivir Latir
18728.8379,5489.0,91,2025-03-28,3,4,4,3,11,Cliente Regular,Farmacia Óscar Río,GRUPO Vivir Latir
14459.9042,9354.0,57,2025-06-26,4,4,3,3,10,Cliente Regular,Farmacia Óscar Río,GRUPO Vivir Latir
35948.5435,14143.0,83,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Óscar Río,GRUPO Vivir Latir
17262.0025,11023.0,52,2025-12-30,1,4,3,5,12,Cliente Leal,Farmacia Óscar Río,GRUPO Vivir Latir
3330.7893,1188.0,54,2023-03-31,0,2,3,5,10,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
6558.4525,1571.0,82,2023-06-30,0,3,4,5,12,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
5657.361,1807.0,75,2023-09-30,0,3,3,5,11,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
9222.967200000001,2109.0,99,2023-12-30,1,3,4,5,12,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
11383.7078,1815.0,86,2024-03-31,0,4,4,5,13,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
19438.3773,4320.0,133,2024-06-30,0,4,4,5,13,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
19404.7164,3311.0,112,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
16791.709600000002,2615.0,114,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
18558.3539,4338.0,142,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
9827.3444,1509.0,81,2025-06-27,3,3,4,3,10,Cliente Regular,Farmacia Inés Sentir,GRUPO Mar Paz
10957.0598,2522.0,51,2025-09-30,0,4,3,5,12,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
12788.9316,2333.0,77,2025-12-30,1,4,3,5,12,Cliente Leal,Farmacia Inés Sentir,GRUPO Mar Paz
5441.4158,642.0,7,2024-06-14,16,3,1,2,6,Cliente en Riesgo,,
7805.3774,1238.0,17,2024-09-26,4,3,1,3,7,Cliente en Riesgo,,
4485.3657,497.0,8,2024-11-24,37,2,1,1,4,Cliente en Riesgo,,
1551.0221999999999,129.0,6,2025-02-21,38,2,1,1,4,Cliente en Riesgo,,
4787.2779,419.0,7,2025-06-13,17,2,1,2,5,Cliente en Riesgo,,
28723.636800000004,3050.0,18,2025-09-18,12,4,1,2,7,Cliente en Riesgo,,
16124.514500000001,1771.0,8,2025-11-19,42,4,1,1,6,Cliente en Riesgo,,
10933.6052,3127.0,72,2024-05-31,30,4,3,2,9,Cliente Regular,Farmacia Sebastián Cielo,GRUPO Renacer Nieve
1802.9470999999999,240.0,13,2024-09-19,11,2,1,2,5,Cliente en Riesgo,Farmacia Sebastián Cielo,GRUPO Renacer Nieve
8062.1919,1205.0,66,2024-12-19,12,3,3,2,8,Cliente Regular,Farmacia Sebastián Cielo,GRUPO Renacer Nieve
9457.7265,2668.0,83,2025-03-31,0,3,4,5,12,Cliente Leal,Farmacia Sebastián Cielo,GRUPO Renacer Nieve
45698.778,15686.0,217,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Sebastián Cielo,GRUPO Renacer Nieve
12528.5697,2461.0,58,2025-09-12,18,4,3,2,9,Cliente Regular,Farmacia Sebastián Cielo,GRUPO Renacer Nieve
9833.4914,2112.0,56,2025-12-31,0,3,3,5,11,Cliente Leal,Farmacia Sebastián Cielo,GRUPO Renacer Nieve
1310.8308,429.0,7,2024-06-19,11,2,1,2,5,Cliente en Riesgo,Farmacia Juan Paz,GRUPO Velo Oasis
5826.3977,1423.0,91,2024-09-30,0,3,4,5,12,Cliente Leal,Farmacia Juan Paz,GRUPO Velo Oasis
12016.108699999999,3521.0,141,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Juan Paz,GRUPO Velo Oasis
13842.6381,3742.0,193,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Juan Paz,GRUPO Velo Oasis
10831.2362,2660.0,174,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Juan Paz,GRUPO Velo Oasis
